case,group,is_demand,scenario_year,probability,welfare
green_h2_social_planner,offtaker_import,false,7,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,8,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,9,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,10,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,11,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,12,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,13,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,14,0.06666666666666667,0.0
green_h2_social_planner,offtaker_import,false,15,0.06666666666666667,0.0
green_h2_social_planner,vres,false,1,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,2,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,3,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,4,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,5,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,6,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,7,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,8,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,9,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,10,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,11,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,12,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,13,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,14,0.06666666666666667,-4.726209635146221e9
green_h2_social_planner,vres,false,15,0.06666666666666667,-4.726209635146221e9
